tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
UID_RI60NL91dt20vI45Zv,D,OS,2,6,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,08:12:52 23.06.25,1750666372
UID_wL06Fv75kd18dw37ki,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:12:56 23.06.25,1750666376
UID_wL06Fv75kd18dw37ki,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:13:03 23.06.25,1750666383
UID_AL88fP97Bp56ex69kY,D,OS,4,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,08:13:09 23.06.25,1750666389
UID_uD87YL97mT98wU91nT,D,OS,2,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,08:13:21 23.06.25,1750666401
UID_AL88fP97Bp56ex69kY,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,08:13:22 23.06.25,1750666402
UID_lO15KF69cB19UE08Xx,D,OS,4,1,2,1,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,08:13:24 23.06.25,1750666404
UID_tx40hv78qq58IZ57qP,D,OS,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:13:25 23.06.25,1750666405
UID_FU14Hi32KR88EL70dP,D,OS,4,2,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,08:13:34 23.06.25,1750666414
UID_AL88fP97Bp56ex69kY,D,OS,2,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:13:39 23.06.25,1750666419
UID_AL88fP97Bp56ex69kY,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:13:58 23.06.25,1750666438
UID_FU14Hi32KR88EL70dP,D,OS,5,2,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:14:18 23.06.25,1750666458
UID_tx40hv78qq58IZ57qP,D,OS,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:14:41 23.06.25,1750666481
UID_lO15KF69cB19UE08Xx,D,OS,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:14:59 23.06.25,1750666499
UID_gt02OG62nO82PI38pK,C,LLM,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:15:00 23.06.25,1750666500
UID_FU14Hi32KR88EL70dP,D,OS,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:15:40 23.06.25,1750666540
UID_lO15KF69cB19UE08Xx,D,OS,3,8,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,08:15:55 23.06.25,1750666555
UID_RI60NL91dt20vI45Zv,D,OS,2,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,08:16:04 23.06.25,1750666564
UID_tx40hv78qq58IZ57qP,D,OS,5,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,08:16:11 23.06.25,1750666571
UID_lO15KF69cB19UE08Xx,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,08:16:12 23.06.25,1750666572
UID_lO15KF69cB19UE08Xx,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:16:19 23.06.25,1750666579
UID_lO15KF69cB19UE08Xx,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:16:26 23.06.25,1750666586
UID_uD87YL97mT98wU91nT,D,OS,3,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,08:16:44 23.06.25,1750666604
UID_FU14Hi32KR88EL70dP,D,OS,4,5,7,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,08:16:57 23.06.25,1750666617
UID_tx40hv78qq58IZ57qP,D,OS,5,1,2,1,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,08:17:26 23.06.25,1750666646
UID_gt02OG62nO82PI38pK,C,LLM,2,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,08:17:28 23.06.25,1750666648
UID_FU14Hi32KR88EL70dP,D,OS,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,08:17:41 23.06.25,1750666661
UID_tx40hv78qq58IZ57qP,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,08:17:58 23.06.25,1750666678
UID_RI60NL91dt20vI45Zv,D,OS,4,1,2,1,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,08:18:01 23.06.25,1750666681
UID_tx40hv78qq58IZ57qP,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:18:23 23.06.25,1750666703
UID_tx40hv78qq58IZ57qP,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:18:27 23.06.25,1750666707
UID_FU14Hi32KR88EL70dP,D,OS,4,1,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,08:18:54 23.06.25,1750666734
UID_FU14Hi32KR88EL70dP,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,08:19:00 23.06.25,1750666740
UID_FU14Hi32KR88EL70dP,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:19:05 23.06.25,1750666745
UID_FU14Hi32KR88EL70dP,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:19:16 23.06.25,1750666756
UID_uD87YL97mT98wU91nT,D,OS,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,08:19:44 23.06.25,1750666784
UID_gt02OG62nO82PI38pK,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,08:20:32 23.06.25,1750666832
UID_RI60NL91dt20vI45Zv,D,OS,3,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,08:21:30 23.06.25,1750666890
UID_uD87YL97mT98wU91nT,D,OS,1,7,7,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,08:23:43 23.06.25,1750667023
UID_gt02OG62nO82PI38pK,C,LLM,4,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,08:23:55 23.06.25,1750667035
UID_gt02OG62nO82PI38pK,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,08:24:05 23.06.25,1750667045
UID_gt02OG62nO82PI38pK,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,08:24:11 23.06.25,1750667051
UID_gt02OG62nO82PI38pK,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,08:24:16 23.06.25,1750667056
UID_RI60NL91dt20vI45Zv,D,OS,3,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,08:27:26 23.06.25,1750667246
UID_uD87YL97mT98wU91nT,D,OS,4,5,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:28:09 23.06.25,1750667289
UID_uD87YL97mT98wU91nT,D,OS,3,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,08:30:52 23.06.25,1750667452
UID_RI60NL91dt20vI45Zv,D,OS,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:31:43 23.06.25,1750667503
UID_uD87YL97mT98wU91nT,D,OS,4,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,08:35:10 23.06.25,1750667710
UID_RI60NL91dt20vI45Zv,D,OS,3,7,7,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,08:36:10 23.06.25,1750667770
UID_RI60NL91dt20vI45Zv,D,OS,3,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,08:38:12 23.06.25,1750667892
UID_uD87YL97mT98wU91nT,D,OS,3,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,08:38:17 23.06.25,1750667897
UID_uD87YL97mT98wU91nT,D,OS,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:40:27 23.06.25,1750668027
UID_RI60NL91dt20vI45Zv,D,OS,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:40:40 23.06.25,1750668040
UID_RI60NL91dt20vI45Zv,D,OS,2,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,08:40:45 23.06.25,1750668045
UID_RI60NL91dt20vI45Zv,D,OS,2,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:40:51 23.06.25,1750668051
UID_RI60NL91dt20vI45Zv,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:40:58 23.06.25,1750668058
UID_uD87YL97mT98wU91nT,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,08:41:54 23.06.25,1750668114
UID_uD87YL97mT98wU91nT,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,08:42:04 23.06.25,1750668124
UID_uD87YL97mT98wU91nT,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,08:42:17 23.06.25,1750668137
UID_dj72tz38vH49bG00hK,B,,3,8,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,14:47:11 24.06.25,1750776431
UID_dj72tz38vH49bG00hK,B,,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,14:47:49 24.06.25,1750776469
UID_SG83Qp61pa74PN42tT,B,,2,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,14:48:06 24.06.25,1750776486
UID_Mt42wI53qu08cb59HZ,D,OS,2,7,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,14:48:30 24.06.25,1750776510
UID_dj72tz38vH49bG00hK,B,,3,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,14:48:48 24.06.25,1750776528
UID_dj72tz38vH49bG00hK,B,,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,14:48:58 24.06.25,1750776538
UID_JV95WY58IU46vs90ON,C,LLM,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,14:49:45 24.06.25,1750776585
UID_dj72tz38vH49bG00hK,B,,5,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,14:50:18 24.06.25,1750776618
UID_dj72tz38vH49bG00hK,B,,5,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,14:50:40 24.06.25,1750776640
UID_OK09vl97Vd69jc25cJ,D,OS,3,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,14:50:53 24.06.25,1750776653
UID_dj72tz38vH49bG00hK,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,14:52:16 24.06.25,1750776736
UID_dj72tz38vH49bG00hK,B,,5,7,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,14:52:41 24.06.25,1750776761
UID_SG83Qp61pa74PN42tT,B,,3,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,14:52:44 24.06.25,1750776764
UID_OK09vl97Vd69jc25cJ,D,OS,4,1,2,1,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,14:53:44 24.06.25,1750776824
UID_dj72tz38vH49bG00hK,B,,5,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,14:53:50 24.06.25,1750776830
UID_Mt42wI53qu08cb59HZ,D,OS,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,14:54:13 24.06.25,1750776853
UID_dj72tz38vH49bG00hK,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,14:55:13 24.06.25,1750776913
UID_SG83Qp61pa74PN42tT,B,,2,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,14:55:18 24.06.25,1750776918
UID_OK09vl97Vd69jc25cJ,D,OS,4,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,14:56:18 24.06.25,1750776978
UID_Mt42wI53qu08cb59HZ,D,OS,4,1,2,1,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,14:56:39 24.06.25,1750776999
UID_JV95WY58IU46vs90ON,C,LLM,2,2,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,14:56:47 24.06.25,1750777007
UID_SG83Qp61pa74PN42tT,B,,4,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,14:57:22 24.06.25,1750777042
UID_OK09vl97Vd69jc25cJ,D,OS,4,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,14:58:37 24.06.25,1750777117
UID_SG83Qp61pa74PN42tT,B,,3,2,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,14:59:21 24.06.25,1750777161
UID_OK09vl97Vd69jc25cJ,D,OS,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,15:00:28 24.06.25,1750777228
UID_Mt42wI53qu08cb59HZ,D,OS,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,15:00:46 24.06.25,1750777246
UID_sX89HY66Hb45zR11DV,C,LLM,3,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,15:01:36 24.06.25,1750777296
UID_OK09vl97Vd69jc25cJ,D,OS,3,6,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,15:02:07 24.06.25,1750777327
UID_SG83Qp61pa74PN42tT,B,,2,3,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,15:02:37 24.06.25,1750777357
UID_Mt42wI53qu08cb59HZ,D,OS,3,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,15:03:11 24.06.25,1750777391
UID_JV95WY58IU46vs90ON,C,LLM,2,7,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,15:03:17 24.06.25,1750777397
UID_Ev92JD20CN53IE11IC,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,15:03:24 24.06.25,1750777404
UID_SG83Qp61pa74PN42tT,B,,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,15:03:55 24.06.25,1750777435
UID_OK09vl97Vd69jc25cJ,D,OS,5,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,15:04:15 24.06.25,1750777455
UID_SG83Qp61pa74PN42tT,B,,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,15:04:55 24.06.25,1750777495
UID_OK09vl97Vd69jc25cJ,D,OS,5,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,15:05:08 24.06.25,1750777508
UID_Mt42wI53qu08cb59HZ,D,OS,5,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,15:05:41 24.06.25,1750777541
UID_OK09vl97Vd69jc25cJ,D,OS,3,7,7,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,15:06:21 24.06.25,1750777581
UID_JV95WY58IU46vs90ON,C,LLM,2,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,15:06:39 24.06.25,1750777599
UID_SG83Qp61pa74PN42tT,B,,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,15:06:48 24.06.25,1750777608
UID_OK09vl97Vd69jc25cJ,D,OS,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,15:07:11 24.06.25,1750777631
UID_OK09vl97Vd69jc25cJ,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,15:07:29 24.06.25,1750777649
UID_OK09vl97Vd69jc25cJ,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,15:07:45 24.06.25,1750777665
